Country,Year,Carbon_Intensity_of_Electricity,CO2_Intensity,Coal_Production_Volume,Energy_Intensity,Share_of_Renewables_in_Electricity_Production,Gas_Flaring_Volume,Total_Methane_Emissions,Natural_Gas_Production_Volume,Oil_Production_Volume,CO2_emissions,Population_Size,Surface_Area,GDP,Fossil_Fuel_Consumption_per_Capita,Urban_Population,Electricity_Production,Unsafe_sanitation,Phosphorus_Surplus,Adjusted_emissions_growth_rate_for_nitrous_oxides,Adjusted_emissions_growth_rate_for_carbon_dioxide__country_specific_targets,GHG_growth_rate_adjusted_by_per_capita_emissions,Regional_Marine_Trophic_Index,Ozone_exposure,Adjusted_emissions_growth_rate_for_sulfur_dioxide,Fish_Stock_Status,Species_Protection_Index,Net_carbon_fluxes_due_to_land_cover_change,NO2_exposure,Anthropogenic_PM2_5_exposure,Red_List_Index,Adjusted_emissions_growth_rate_for_black_carbon,Bottom_Trawling_in_Global_Ocean,Bottom_Trawling_in_EEZ,Adjusted_emissions_growth_rate_for_carbon_dioxide,Relative_Crop_Yield,Adjusted_emissions_growth_rate_for_nitrous_oxide,Sustainable_Nitrogen_Management_Index,Lead_exposure,GHG_growth_rate_adjusted_by_emissions_intensity,Fish_Catch_Discarded,Unsafe_drinking_water,Household_solid_fuels,Adjusted_emissions_growth_rate_for_methane,Terrestrial_Biome_Protection,Adjusted_emissions_growth_rate_for_F-gases
Australia,2002,0.852940286,1.220827417,-1.217629515,1.257988558,-0.838004003,-0.444809049,1.407492155,-0.838498015,1.634229382,-1.369687453,-1.24227501,0,-1.488407531,-0.17003276,-1.201422928,-1.045873338,0.99023897,1.005145938,1.759092424,-1.247190147,-1.850484114,-1.101436985,1.543786958,-0.939915109,-1.708241332,-1.065775335,-0.179610276,1.286364669,0.510536509,1.268127884,-2.235435624,1.103099752,1.722180085,1.243963256,0.627441468,1.330626387,-1.742256561,1.392144996,-1.849128097,0.705430682,0.845798052,1.441950398,1.482510988,-0.922912989,-0.414981217
Australia,2003,0.792213275,1.084814171,-1.081944129,1.04459334,-0.781522178,-0.675654115,-0.750563337,-0.81621308,0.941088521,-1.418499458,-1.135308081,0,-1.316925251,0.722947044,-1.087253891,-1.120738171,1.133793388,1.117412627,1.039474922,-1.134492242,-1.024600057,-1.179358511,1.148905667,-0.245455172,-1.456847062,-1.009691007,0.612376262,1.090591381,1.411938366,1.099693039,-1.66009675,0.950662628,0.835279745,1.127880041,-2.134562965,0.709754412,-0.562860647,1.126775796,-1.122351124,0.400389069,1.089332138,0.95581445,0.926035665,-0.893760518,0.588139635
Australia,2004,0.808284457,1.014734904,-0.919516485,0.918889562,-0.732726141,-0.757213063,0.338371735,-0.750769112,0.375689075,-0.601060954,-1.00889262,0,-0.966831493,1.270128824,-0.979007301,-0.467217019,1.243457141,1.056847246,0.029968736,-1.021794337,-1.168071633,-1.026276438,-0.50713986,0.562258319,-0.679927774,-0.940451095,1.245451953,0.906187263,-0.362484236,0.900368758,-1.29597641,0.501286659,0.233844019,1.018893885,0.5887495,0.639388132,-0.590154057,0.853263348,-1.129717893,0.02979446,1.297535036,0.571456574,0.813857438,-0.867355338,1.404465128
Australia,2005,0.783316069,0.785680703,-0.716068006,0.613714647,-0.601870245,-0.741847078,-0.640862799,-0.681734644,0.306748773,-0.336614028,-0.863028627,0,-0.773699337,1.210394066,-0.85608195,-0.985927512,1.21753276,0.945803487,-0.399687937,-0.890313448,-0.526646366,-0.75754495,-0.461823045,1.002766181,0.080740276,-0.900984346,0.728167936,0.774874595,-0.55880432,0.731933913,-0.592761449,0.099296504,0.174483262,0.889200319,-0.443994765,0.064579399,-0.220527309,0.593576159,-0.54304237,-0.21373989,1.347152086,0.292677286,0.309863475,-0.832384552,1.411568258
Australia,2006,0.751619938,0.667262793,-0.615568353,0.714262829,-0.626047851,-0.706065055,0.321758714,-0.608447802,-0.026046935,-0.002966313,-0.692853968,0,-0.64833034,1.407102314,-0.719386682,-0.685586848,1.133936033,0.699699709,-0.583177654,-0.702483607,-0.419580725,-0.144555344,-0.283972422,1.252020996,0.753803287,-0.778429703,0.005584872,0.64751633,0.604893354,0.57224136,-0.086021092,0.069039627,-0.081974697,0.710911257,0.550884335,-0.198962095,-0.505837097,0.384925861,-0.367474028,-0.120260175,1.359358537,0.090565638,0.031125172,-0.781147354,1.351632214
Australia,2007,0.767542942,0.423564171,-0.463576739,0.471097747,-0.760400955,-0.581389306,0.18003734,-0.546481932,0.201314565,0.630965667,-0.503230777,0,-0.394349634,1.218350537,-0.535461354,-0.02416276,0.8734145,0.947850376,-0.540555591,-0.53343675,-0.023970024,0.488600047,-0.339535572,0.895713214,0.672355567,-0.664876248,-0.245787139,0.495267246,-0.387819891,0.408469071,0.377878006,-0.389246086,-0.337962706,0.531423628,-2.176074584,-0.717778277,0.899787838,0.297912282,0.029588847,-0.519318487,1.064513635,-0.064922043,-0.448442703,-0.589316624,1.270099094
Australia,2008,0.776193105,0.309149437,-0.319271127,0.362962816,-0.897697746,-0.587197218,-0.734054064,-0.578477352,0.191703447,0.828065336,-0.303883319,0,0.085309573,0.899429477,-0.330783699,-0.020075702,0.332776198,0.616072128,-0.356557409,-0.420738845,0.649040636,1.108222147,-0.620217224,0.698379309,0.42975214,-0.506316852,-0.111385331,0.319089204,-0.766215701,0.218469903,0.77517215,-0.316732641,-0.365671297,0.425565872,-1.37880158,-1.884492505,0.424466277,0.202719132,0.636001548,-0.392209608,0.447488537,-0.185473664,-1.655816354,-0.548832934,0.895598562
Australia,2009,0.620900696,0.156624902,-0.134357699,0.001016183,-0.829150653,-0.455185874,-0.484684984,-0.428285854,0.123090493,1.220411154,-0.099673729,0,-0.217431042,0.841018879,-0.116193648,0.344213448,-0.041175204,0.220051036,-0.263215902,-0.326823924,0.788189644,1.466916721,-1.333321867,0.794508873,0.417859877,-0.209277632,-0.375368793,0.143848134,0.866019634,0.082672951,0.838622591,0.039513969,-0.159224112,0.325242076,-0.577268239,-1.958626475,0.833511165,-0.009873606,0.763260802,-0.326062297,0.044008944,-0.302961989,-1.858120008,-0.396808369,0.711826079
Australia,2010,0.391500122,-0.099075423,0.032000597,-0.269204617,-0.639243946,-0.394181051,-0.968464073,-0.250743058,0.202446501,0.741564355,0.094811596,0,0.3070539,0.54567472,0.052286648,0.266252192,-0.37449329,0.041824199,-0.137570751,-0.120211098,1.069380109,1.646007749,-1.521453161,0.870418615,0.304654243,-0.070797809,0.76389492,0.003103116,-0.93559324,-0.05428964,0.762411031,-0.287653256,-0.350434917,0.112556523,-0.513625793,-2.220774676,1.012225642,-0.200991699,0.991871572,-0.398885503,-0.334918201,-0.415703956,-2.015427711,-0.313039578,0.322826093
Australia,2011,-0.246287254,-0.324210427,-0.083739719,-0.247753078,0.136364889,-0.478758124,1.60281276,-0.196053612,-0.285338198,0.66989158,0.284434787,0,0.90266393,0.412575594,0.206584789,0.765251,-0.428513233,-0.220593983,-0.384950621,0.142750679,-0.036491627,1.479178875,-1.498597266,0.833584801,0.239607502,0.166695086,1.266125112,-0.186045919,-0.746827066,-0.243123169,0.5391815,-0.391852271,-0.436311796,-0.147060478,0.384422312,-0.231474949,1.498671814,-0.391479931,0.092065148,-0.459801158,-0.356300598,-0.511787595,0.001021326,-0.13432426,-0.102771317
Australia,2012,-0.305235163,-0.530724863,0.352428993,-0.668452898,0.169277296,-0.366785245,1.642887281,-0.08121553,-0.319686016,0.706345495,0.459471579,0,1.256739549,0.138044893,0.39817603,0.245915826,-0.525742065,-0.948948411,-0.468634432,0.443278426,-0.608107158,1.183576364,-0.719225657,0.731921475,0.487329915,0.348103654,1.455482946,-0.46739766,-0.801415244,-0.369012188,0.570517946,-0.521155426,-0.508554281,-0.433834393,0.76312665,0.862775469,0.248026,-0.592195386,-0.421649973,-0.542444204,-0.456190108,-0.606062919,1.102487479,0.234923791,-0.537645371
Australia,2013,-0.81122233,-0.782344157,0.771842455,-0.741125842,0.707466759,-0.214537272,-0.793453197,-0.012606086,-0.859996325,0.292992433,0.629646238,0,1.327077803,-0.290604303,0.590506844,0.009309195,-0.790413331,-1.279269552,-0.685238151,0.837721093,0.425200976,0.783371666,-0.062518259,0.504913969,0.81044973,0.736539557,0.948303901,-0.760145221,-0.167273134,-0.566005191,0.738387335,-0.475301658,-0.494512877,-0.82760841,0.108621747,0.345055331,-0.076880944,-0.691149827,0.414136086,-0.522051167,-0.764998806,-0.685395606,0.485977464,0.63124505,-0.752520685
Australia,2014,-0.616326701,-1.035084048,1.198260971,-0.88410166,0.456243602,-0.098734857,-0.378869514,0.128095602,-0.70967067,-0.241462004,0.799820897,0,1.06742235,-0.610554131,0.761726491,0.817261374,-0.863544909,-1.2072121,-0.920905702,1.157031823,0.479522729,0.430473498,0.161546458,0.544089454,0.994715553,0.881250971,0.271993836,-1.013868084,-0.127177173,-0.772323306,0.752437157,-0.660693338,-0.656841638,-1.164113173,0.695303835,0.621447698,0.029819894,-0.762550919,0.491752806,-0.548193924,-0.833904737,-0.750326624,0.512411197,0.92670779,-0.746933123
Australia,2015,-0.724850659,-1.037965266,1.191482418,-0.888584563,0.672097439,0.323908035,-0.357465882,0.398344889,-0.982040229,0.139760778,0.960271289,0,0.788692115,-1.136756571,0.929873045,0.070748581,-0.9856893,-1.2400057,-0.778734535,1.363644649,0.798509818,0.083041551,0.205301839,0.193408152,0.830355156,0.993419628,-0.163050154,-1.155462992,-0.296002358,-0.936095596,0.699601062,-0.890958524,-0.796997165,-1.365106235,0.325212056,0.332471958,0.246284089,-0.855635122,0.800755015,-0.552004487,-0.974570803,-0.801573966,0.168637158,1.226868374,-0.523719333
Australia,2016,-1.118433804,-1.065784345,1.204784982,-1.066473822,1.187349581,0.762055817,-1.434795107,0.990822199,-1.201417078,0.584007181,1.120721682,0,0.445107626,-1.073322748,1.114233038,1.116111936,-1.126590155,-1.152917487,-0.923805496,1.401210617,1.14037673,-0.167217112,0.59499705,-0.53120789,0.588649918,1.232989721,-0.081941418,-1.209308437,-0.323302144,-1.083548938,0.510542865,-0.905753258,-0.779790003,-1.393765716,0.552155233,0.14915831,0.652697085,-1.030182395,1.082438074,-0.449428723,-1.141970659,-0.834774148,-0.270249613,1.37973478,-0.386215635
Australia,2017,-1.007559897,-1.155827807,1.042430969,-1.264334977,0.930610639,1.420272795,-0.376386576,1.476464415,-1.420857759,0.841658486,1.276309941,0,0.731229338,-1.423780057,1.312665184,1.383402634,-1.218399887,-1.130254257,-0.73100863,1.307295696,0.844777778,-0.490065233,-0.852482962,-1.521714898,0.451282546,1.289074049,-0.458166511,-1.239200947,-0.323515373,-1.260726076,0.490216688,-0.864607955,-0.791417298,-1.314852726,2.0020616,0.404189963,0.391333921,-1.16896209,0.871364988,-0.493337116,-1.247754135,-0.854952316,-0.026146498,1.430466581,-0.192845251
Australia,2018,-1.72790884,-1.292257367,1.340435452,-1.361530875,1.854841345,1.982910667,-0.377929221,1.98883068,-1.311806478,0.71252454,1.431898201,0,0.973955924,-1.682078614,1.497908391,1.417383741,-1.319063436,-1.037337613,-0.105860402,1.175814807,0.975629625,-0.868501879,0.958550795,-1.550622991,0.40681606,1.471175016,-1.737025748,-1.274602365,-0.079821964,-1.453056523,0.701617766,-0.945755106,-0.81969501,-1.181202759,0.487371855,0.220172824,0.450482207,-1.323224913,0.998482872,-0.5007026,-1.369795545,-0.880559919,-0.275762547,1.465663952,-0.311950313
Australia,2019,-2.172914908,-1.399168423,1.383969864,-1.25959539,2.337569105,2.872729756,-1.092352612,2.548916747,-0.611369853,0.679159206,1.577762194,0,0.887880975,-1.284808421,1.684643023,1.373420887,-1.365956495,-0.850628326,-0.040258936,1.025550934,1.361859005,-1.249534178,1.385791788,-1.149654698,0.455926861,1.621425623,-2.557530729,-1.321391562,3.357078781,-1.626736744,0.632939411,-0.832462218,-0.767144435,-1.022240563,-0.106238725,-0.267567394,1.028757657,-1.325317145,1.309392064,-0.564848595,-1.419079001,-0.894635812,-1.053983065,1.507570945,-0.155766411
Austria,2000,-0.077828658,0.773028975,1.873366556,1.375200323,0.244857964,-0.098998077,1.531859639,0.557933057,0.69899439,-0.976948491,-1.450005603,0,-1.932344101,-0.156574171,-0.575706948,-0.924339612,0.968230576,2.030008901,0.417169233,-0.514415849,-0.315398111,0,-0.489470404,-1.309963396,0.974679434,-1.703100372,-1.389345467,1.519960379,0.21569498,1.193095383,1.231020541,0,0,0.512475821,-1.501497519,0.317746767,1.844143879,2.176782381,-0.377787667,-0.974679434,1.021309063,2.156956259,-2.526313176,-2.449511305,2.694021855
Austria,2001,0.548495223,1.105004802,1.791736624,1.502194241,-0.348831036,0.697692851,1.382933945,0.314015943,0.865493374,-0.014827177,-1.335222978,0,-1.929781926,0.635170057,-0.606312514,-0.594220117,0.969262169,1.725904006,0.698303148,-0.808367762,-0.763344827,0,0.080226227,-0.493262555,0.974679434,-1.652488176,-1.441177255,1.123752463,0.644885095,1.188107526,0.93390846,0,0,0.809988513,-0.709838184,0.591796522,1.409617396,1.759589994,-0.797890266,-0.974679434,0.859376785,1.751388484,-1.931380118,-2.023764276,1.870227649
Austria,2002,0.476229369,1.145750465,2.203186314,1.275455715,-0.37560258,0.011140704,1.363789357,0.808533294,1.213809895,0.305880532,-1.187055632,0,-1.732225397,0.684355365,-0.596802705,-0.767396812,1.063054183,1.500996005,0.905425122,-0.843998297,-0.864703712,0,1.700043662,-0.295027276,0.974679434,-1.46307587,-1.414489006,0.872232342,1.49912226,1.186444907,0.50193636,0,0,0.846352832,-0.733342649,0.755730502,1.397068186,1.396608012,-0.877454665,-0.974679434,0.993158615,1.399156485,-1.134088603,-1.151325916,0.390101232
Austria,2003,1.847120998,1.671772811,1.683880986,1.174535425,-1.759439778,0.745413824,2.038328042,1.513553751,0.842026289,1.423961345,-1.039627927,0,-1.172068517,1.731206116,-0.590550958,-1.708625036,1.198052498,1.292846569,1.092539702,-0.995428071,-1.211700134,0,2.502398871,0.172341339,0.974679434,-1.339612787,-1.249568934,0.719140537,1.409930587,1.18145705,0.283494617,0,0,0.997549591,-1.733414248,0.669209444,1.559487158,0.99822652,-1.170125506,-0.974679434,1.155848676,1.10045,0.790419198,-1.121584612,-0.449134034
Austria,2004,1.285469696,1.437653344,-0.1476695,1.228120347,-1.215707012,-0.08259536,0.767935277,1.144600981,0.955368756,1.718309834,-0.850821398,0,-0.713638157,1.427648728,-0.535754865,-0.474121765,1.287307595,0.945259113,1.163383812,-1.031058606,-1.209406637,0,1.782198483,0.084409375,0.974679434,-1.260627089,-0.997352961,0.620068257,0.380371464,1.178131812,0.081714875,0,0,1.031729405,0.522073979,-0.130709327,1.085846751,0.577639834,-1.179028885,-0.974679434,1.267824179,0.784181674,0.952792065,-0.860807654,-0.819021563
Austria,2005,1.155430585,1.374794908,-0.617041748,1.179148402,-1.30727284,-0.30125452,0.575938614,0.352356839,-0.090762792,1.81496015,-0.642141678,0,-0.542428738,1.526086485,-0.458844384,0.173850893,1.261119894,0.577233749,1.186026667,-1.129042577,-1.322514169,0,0.292312903,0.328129642,0.974679434,-0.674752585,-0.817133174,0.531813697,1.331857782,0.975292296,-0.048506898,0,0,1.127827419,-0.074664037,-0.951290838,0.558223134,0.344641108,-1.283465105,-0.974679434,1.279904691,0.542835734,0.825837398,-0.518498247,-0.673799321
Austria,2006,1.131397847,0.827717966,-0.617041748,0.633249288,-0.99924386,0.588516363,0.418400685,1.257850104,0.242243988,1.344882747,-0.489685906,0,-0.306240699,1.190621292,-0.452872566,-0.426264243,1.085805315,0.370020401,1.233045656,-1.191396013,-1.324895101,0,0.399564078,0.86216967,0.974679434,-0.165563227,-0.665957402,0.444106921,1.717916054,0.764139685,0.470189476,0,0,1.185647343,-0.694356926,-1.371279834,0.562582073,0.198963808,-1.311916092,-0.974679434,1.130150631,0.330968741,0.707769962,0.243190929,-0.370987376
Austria,2007,0.636211024,0.249193707,-0.617041748,0.079893403,-0.441901549,0.775069938,0.123014755,1.120224579,0.483777643,0.716648147,-0.389400999,0,0.312729202,0.413342498,-0.513236135,-0.192931229,0.784903653,0.176204803,1.065442776,-1.057781507,-1.101192091,0,0.125560851,0.936967321,0.974679434,-0.134122318,-0.453271524,0.494920023,-0.389506481,0.554649693,0.831409648,0,0,1.059624559,-0.672566727,-1.693246014,0.401015556,0.133602556,-1.102118171,-0.974679434,0.836025853,0.140037149,0.397563241,0.259525274,0.110887468
Austria,2008,0.336960542,0.046429717,-0.617041748,-0.008180898,-0.36566241,-0.205068984,-0.043054859,-0.009105622,0.28785318,0.604621531,-0.292242757,0,0.814236853,0.552450649,-0.578552892,0.39183963,0.406196081,-0.287171465,0.869529585,-0.835090663,-0.813282964,0,-0.714630516,0.455737903,0.974679434,-0.113417329,-0.339187741,0.557502598,-0.283660875,0.338509225,1.158862073,0,0,0.83368719,0.999379714,-1.301866472,-0.432892954,0.008926622,-0.797231008,-0.974679434,0.449385881,-0.056100932,-0.155657245,0.281782507,0.193601619
Austria,2009,-0.260457582,-0.324062128,-0.617041748,-0.013312987,-0.017829658,1.660073098,-0.293412692,0.088950414,0.351822204,-0.781449357,-0.210706637,0,0.459826101,-0.428774681,-0.663767932,0.914174931,0.039612807,-0.622927816,0.493357981,-0.25609447,0.060687309,0,-1.230213748,-0.751902625,0.974679434,0.30528356,-0.145487968,0.579716124,0.015696927,0.132344471,1.235309815,0,0,0.2511518,0.03328262,-1.51041511,-0.505247066,0.021282228,0.008618584,-0.974679434,0.073756569,-0.199675057,-0.610266075,0.332737117,-0.385782955
Austria,2010,0.492093544,-0.014051928,-0.617041748,0.040152264,-0.836514626,0.726955299,-0.105168098,0.326132733,0.632205582,0.435480542,-0.135692809,0,0.348868733,0.441998088,-0.758391695,1.029323244,-0.243761405,-0.723817236,0.045418868,0.135841415,0.421173029,0,-1.169023491,-1.285283003,0.974679434,0.54454121,0.159083479,0.424080936,0.400508295,-0.082133378,0.993576004,0,0,-0.13235056,-0.336440855,-1.312925713,-0.556300835,-0.125551667,0.490008624,-0.974679434,-0.216343279,-0.343829754,-0.514224513,0.436556729,-1.002149606
Austria,2011,0.779821684,-0.437622873,-0.617041748,-0.866836609,-0.930625307,0.55208046,-0.333520756,0.241098563,1.075666153,0.064250549,-0.030204263,0,0.809943163,-0.141973338,-0.817666652,-0.779757299,-0.4852604,-0.928976393,-0.492869139,0.670299439,0.837017431,0,-1.059518399,-1.430316077,0.974679434,0.589018594,0.434628203,0.2047706,0.464556275,-0.288298132,0.636616705,0,0,-0.670243531,1.423894324,-0.45994753,-1.204517022,-0.29710967,0.91251762,-0.974679434,-0.461926103,-0.465934245,-0.583267681,0.694502274,-1.171176324
Austria,2012,-0.504644827,-0.732995914,-0.617041748,-0.503074477,0.566551726,0.727086521,-0.58376865,0.668344028,0.748971842,-0.629881764,0.113047083,0,0.549244824,-0.61791262,-0.626381865,1.2906107,-0.657392788,-1.023105182,-1.005700839,1.463078842,1.283687924,0,-0.725065243,-1.250729405,0.974679434,0.595920257,0.773296087,-0.041374145,-0.589986275,-0.489475029,0.062085463,0,0,-1.465776008,-0.593665393,0.054978758,-1.285683742,-0.383697622,1.339261221,-0.974679434,-0.644312331,-0.577028393,-0.540638522,0.694503054,-1.088867272
Austria,2013,-0.809622854,-0.687764481,-0.617041748,-0.58700559,1.142761659,1.047923677,-0.555138848,-0.531012604,-0.79520391,-0.489297962,0.299197627,0,0.792464218,-0.668701469,-0.280327467,0.011355127,-0.806653603,-0.809917776,-1.124793254,1.489801743,1.256700789,0,-0.472825835,-0.886498443,0.974679434,0.644231898,0.961162849,-0.286605173,-0.076452065,-0.632460262,-0.420928593,0,0,-1.492958348,-0.479419939,0.618549798,-0.805338077,-0.482423674,1.309455298,-0.974679434,-0.799665563,-0.666619719,0.837890559,0.701678492,-0.913196318
Austria,2014,-1.367786118,-1.070597808,-0.617041748,-1.013065953,1.69608521,0.0757018,-0.799948582,-0.96935408,-0.273186743,-1.302049011,0.547735798,0,0.937466921,-1.459005532,0.142567429,-1.013364342,-0.941075985,-0.628719857,-1.162573867,1.667954418,1.439084501,0,-0.404294,-0.568824215,0.974679434,0.661869481,1.052811277,-0.548334672,-0.834674738,-0.773782875,-0.899536429,0,0,-1.667459098,1.551666436,0.737326265,-0.859994318,-0.647913499,1.429706341,-0.974679434,-0.942057777,-0.770752607,1.006601419,0.740568606,-0.568446925
Austria,2015,-0.841099744,-0.926391505,-0.617041748,-1.069787376,0.942692983,-0.230482261,-1.329224384,-1.166761182,-0.621198454,-1.040650218,0.907631084,0,0.228317834,-1.299966332,0.700535823,-0.875937605,-1.032684488,-0.597328425,-0.990637955,1.365094871,1.211843403,0,-0.36964311,-0.036857918,0.974679434,0.88962436,1.144613682,-0.807996067,-0.900029841,-0.888503585,-1.154091775,0,0,-1.366215187,-0.152109211,0.896555945,-0.675063841,-0.740298842,1.20096969,-0.974679434,-1.040245165,-0.856970348,0.611054865,0.744207602,-0.17384128
Austria,2016,-1.266175914,-0.968637453,-0.617041748,-0.950636731,1.227308009,-1.562907816,-1.172420106,-1.4293402,-1.654470349,-0.943999063,1.258658144,0,0.390542093,-1.175796582,1.251327149,0.313302645,-1.117304023,-0.636033039,-0.889597877,0.98206662,0.934256467,0,-0.354573972,0.849246648,0.974679434,0.983180236,1.187409407,-1.048151113,-1.210069081,-1.074716911,-1.28951062,0,0,-0.978744086,1.958403779,1.011212805,-0.587653475,-0.950586159,0.907502135,-0.974679434,-1.130292034,-0.944044138,0.708996802,0.744241361,0.178157551
Austria,2017,-1.063969876,-0.89118208,1.05E-10,-0.979531512,0.78637147,-1.256898717,-0.988817977,-1.4293402,-1.654470349,-0.465134964,1.486146422,0,0.641190623,-0.796756793,1.654813638,0.876782102,-1.191011265,-0.717771672,-0.906051527,0.456516229,0.560358566,0,-0.522901293,1.530445849,0.974679434,1.004652077,1.124922741,-1.343700967,-1.139590146,-1.279219047,-1.398671795,0,0,-0.453642388,0.14152339,1.003487743,-0.627774571,-1.193191506,0.540288497,-0.974679434,-1.202707808,-1.030825696,0.790805244,0.745164091,0.604661926
Austria,2018,-1.186703967,-1.305173126,1.05E-10,-1.387357478,1.005414249,-1.738000922,-0.978479377,-1.4293402,-1.654470349,-1.080189519,1.646607503,0,1.082610016,-1.096934773,1.988403421,0.147086688,-1.263774431,-0.823764069,-1.112151468,0.216010118,0.439526636,0,0.362573234,1.866211761,0.974679434,1.138084228,1.042955102,-1.720260291,-0.748785585,-1.48704642,-1.542715117,0,0,-0.215471819,-0.15456866,1.166304452,-0.688778643,-1.293952686,0.348200277,-0.974679434,-1.281484269,-1.10727751,0.457320045,0.753239116,0.934714818
